2001:1291:0:106::b145:86f2 adobe.com
201.0.217.42 adobe.com
189.4.2.235 BR_Resolver
191.182.235.197 BR_Resolver
191.243.146.162 BR_Resolver
2001:12e8:1012::2 BR_Resolver
200.143.178.102 BR_Resolver
2804:14c:87b0:1000::17e8 BR_Resolver
2804:14d:78d0:853b:81b5:c341:c08b:e8e6 BR_Resolver
2804:3f14::6cfd:72ff:fec3:a432 BR_Resolver
2804:908:238::162 BR_Resolver
45.7.120.90 BR_Resolver
2800:3f0:4001:803::2003 google.com.br
2800:3f0:4001:813::2003 google.com.br
